index,date,src,dst,src.loc.lat,src.loc.lon,latitude,longitude
1803,2011-02-04 13:08:39,15,34,30.995181900274,33.6742434609496,45.3146660863387,-79.3087373805071
1823,2011-02-04 13:08:39,15,34,30.995181900274,33.6742434609496,42.304936338612,-87.5574649137307
1843,2011-02-04 13:08:39,15,34,30.995181900274,33.6742434609496,41.7043465925367,-87.0930812580124
1863,2011-02-04 13:08:39,15,34,30.995181900274,33.6742434609496,38.8109414368076,-82.5898845343068
1883,2011-02-04 13:08:39,15,34,30.995181900274,33.6742434609496,39.860685457188,-81.9727072143775
1903,2011-02-04 13:08:39,15,34,30.995181900274,33.6742434609496,37.5391857736186,-78.2460399470109
1923,2011-02-04 13:08:39,15,34,30.995181900274,33.6742434609496,43.1792270646912,-84.5241687673075
1943,2011-02-04 13:08:39,15,34,30.995181900274,33.6742434609496,39.1030975559981,-84.2998737094113
1963,2011-02-04 13:08:39,15,34,30.995181900274,33.6742434609496,47.6180553244157,-78.8262529419137
1983,2011-02-04 13:08:39,15,34,30.995181900274,33.6742434609496,39.6151398630417,-85.0216048843272
4866,2011-02-04 13:18:39,68,13,30.630044696681,27.1791685799871,47.0435505120473,-79.1360376177835
4548,2011-02-04 13:29:58,24,43,25.4068654561243,31.6990354591351,41.5173742666788,-87.8899762026734
4208,2011-02-04 14:02:43,42,70,22.0333558276045,28.8972458403804,40.9769804455989,-89.1477850120561
8,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,37.3315305809487,-81.7724377643183
28,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,45.2279162336445,-88.7773722220124
48,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,43.2802696146934,-90.0238966224352
68,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,44.4037655199897,-83.5400329495256
88,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,44.3539300879847,-79.3686838551162
108,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,37.8018197461236,-80.6943351049732
128,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,44.4987605353526,-82.0913819082269
148,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,41.0257629896675,-91.7769360641126
168,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,39.4184848922732,-83.3170620126411
188,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,36.9433691928753,-88.9479651577494
208,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,41.5539643723885,-83.7004564340709
228,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,35.3527132013248,-79.9860570453196
248,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,39.0443022947136,-79.3861319205956
268,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,36.2029025959078,-86.5117788662364
288,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,36.8993244441855,-85.5161797820481
308,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,42.7709948369793,-84.7921843146003
328,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,41.3041074287371,-81.8390844424318
348,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,42.1606257796276,-83.9208256325924
368,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,40.2467762328424,-82.5371610861922
388,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,42.5082963503699,-83.8913481542269
408,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,37.1485525756543,-78.6034990607469
428,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,37.7234189314498,-85.7777244313696
448,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,37.1791044761817,-82.2730827280856
468,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,40.9954645933251,-81.3137390407403
488,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,47.5431537804069,-87.6740083860026
508,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,39.9947716771604,-77.5730042874915
528,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,43.4340096688427,-87.1480614937454
548,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,40.0409684421736,-82.479843638565
568,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,48.330190447033,-77.1067928412378
588,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,35.9369845004337,-77.7301619683564
608,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,43.0146655554609,-88.2353449586995
628,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,44.2210203103829,-91.9384298898604
648,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,44.6148589119039,-84.9600403873105
668,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,47.3621522823743,-81.3360952254808
688,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,36.2581878886267,-77.5446574612912
708,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,41.0337520499575,-88.9013542479861
728,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,37.9834522877649,-92.4143208562651
748,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,40.7857474088148,-84.1091665912929
768,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,36.6387844431858,-91.0334112361175
788,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,39.5853348306999,-89.8649806692806
808,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,47.4267996435878,-89.7183990994309
828,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,38.6755792479282,-86.8421713174332
848,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,44.3128450794788,-84.7008637301704
868,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,43.3046612781519,-89.6135563270067
888,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,42.9399717035958,-89.3441444021771
908,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,47.468313545139,-80.7730927720646
928,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,41.7101372696877,-77.9603951224516
948,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,36.6970670805501,-81.1722924507926
968,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,36.7380597838338,-78.9505199843638
988,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,38.2406256215214,-81.4672745939037
1008,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,36.3468550449026,-89.97404637178
1028,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,47.0274316883384,-81.2989025257912
1048,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,38.0239608702067,-81.8049823943463
1068,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,47.6766554129666,-92.4268529063871
1088,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,38.5892366921428,-78.9490264703549
1108,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,39.027861140885,-81.5061944487441
1128,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,42.8437129336101,-84.4434196069438
1148,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,42.4620911003897,-91.0386762299531
1168,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,46.3848960008626,-89.3384862298346
1188,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,40.3727329760294,-89.0163872368862
1208,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,38.6755935950119,-91.3357154981092
1228,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,36.148704879939,-88.5463598789651
1248,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,43.3099463461974,-78.2117785317972
1268,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,46.7054562421177,-92.0197944458876
1288,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,36.4440634654638,-91.2167441464745
1308,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,41.0468782261114,-88.7242450914096
1328,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,44.9187102929195,-78.9303053404568
1348,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,46.2913333268318,-81.1765632826444
1368,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,46.2698305804345,-87.1595904245229
1388,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,42.9681602803761,-82.5611002643737
1408,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,47.4929264218274,-85.2296151636923
1428,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,44.5111296046501,-87.8201577858426
1448,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,41.972744147625,-83.4900900791101
1468,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,36.6640575939323,-84.6994080667147
1488,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,46.5279550903962,-81.1503747384505
1508,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,44.0715788335981,-83.06048663024
1528,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,44.0312483368369,-81.1362936879442
1548,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,47.9177071090749,-88.5353098971346
1568,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,46.2621849748424,-83.230927044547
1588,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,40.3969553007511,-91.5288246847729
1608,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,45.817264905573,-91.2958855638441
1628,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,41.3594136117961,-77.6371034857383
1648,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,40.5713105114907,-92.4216217208829
1668,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,37.4195823505837,-81.7585906809395
1688,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,37.1363823436839,-79.1489149011709
1708,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,45.1985449517066,-90.0918029850686
1728,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,39.8991913562602,-87.1995686532711
1748,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,36.3134392476417,-89.5086168455136
1768,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,48.2840874358198,-86.9907156394893
1788,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,43.1619150690799,-90.4778193559702
1808,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,47.6728451295807,-81.1891201873592
1828,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,46.0853853107565,-91.9671208735737
1848,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,44.3805134711246,-82.5945091982006
1868,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,48.3908980774887,-78.1561345784647
1888,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,47.6620457421944,-81.4452469954295
1908,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,40.4688586648708,-85.5032448390476
1928,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,46.3433624602959,-79.1910505933395
1948,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,47.5597596067027,-77.1137951102668
1968,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,42.4606155267176,-91.2202541459869
1988,2011-02-04 14:06:52,92,37,22.861918438965,31.0828633572265,47.101372418477,-92.3653650377248
4344,2011-02-04 14:12:54,8,32,22.954399476452,31.485177590853,47.496810175843,-77.5523319380341
4766,2011-02-04 14:37:16,98,52,28.5713391038031,35.0179459466825,36.2950395612434,-91.3478441699962
2041,2011-02-04 14:41:58,13,83,22.8334698067616,30.1613697771481,46.2606528388331,-85.363813782001
2241,2011-02-04 14:41:58,13,83,22.8334698067616,30.1613697771481,39.8271439264621,-92.2334656539849
2441,2011-02-04 14:41:58,13,83,22.8334698067616,30.1613697771481,42.3911523441811,-83.1447644147615
2641,2011-02-04 14:41:58,13,83,22.8334698067616,30.1613697771481,45.5268560485132,-79.7984175207554
2841,2011-02-04 14:41:58,13,83,22.8334698067616,30.1613697771481,47.5879388509438,-86.7680287049037
3041,2011-02-04 14:41:58,13,83,22.8334698067616,30.1613697771481,41.3110919620123,-89.2218983691867
3241,2011-02-04 14:41:58,13,83,22.8334698067616,30.1613697771481,41.9121470621426,-90.6978147793735
3441,2011-02-04 14:41:58,13,83,22.8334698067616,30.1613697771481,40.4134066562655,-85.3246646252498
3641,2011-02-04 14:41:58,13,83,22.8334698067616,30.1613697771481,43.466238427541,-90.951400243351
3841,2011-02-04 14:41:58,13,83,22.8334698067616,30.1613697771481,43.4680689890554,-83.1420785721072
4326,2011-02-04 14:58:32,8,88,24.812190955836,34.4912440637929,47.4178946691731,-79.7813259857545
2151,2011-02-04 15:05:15,77,70,28.2445733266518,31.2213856991815,44.0922721363339,-80.2687827917537
2351,2011-02-04 15:05:15,77,70,28.2445733266518,31.2213856991815,38.8678379393874,-84.1396505901195
2551,2011-02-04 15:05:15,77,70,28.2445733266518,31.2213856991815,39.3672837689222,-84.4070822573146
2751,2011-02-04 15:05:15,77,70,28.2445733266518,31.2213856991815,35.571013097936,-85.9798899188658
2951,2011-02-04 15:05:15,77,70,28.2445733266518,31.2213856991815,44.7020415657212,-84.0120468131389
3151,2011-02-04 15:05:15,77,70,28.2445733266518,31.2213856991815,44.5394610050304,-80.4711118298603
3351,2011-02-04 15:05:15,77,70,28.2445733266518,31.2213856991815,45.6693691074583,-89.3627032890294
3551,2011-02-04 15:05:15,77,70,28.2445733266518,31.2213856991815,45.849524518977,-88.5287745590492
3751,2011-02-04 15:05:15,77,70,28.2445733266518,31.2213856991815,41.0017706528582,-83.1067073822966
3951,2011-02-04 15:05:15,77,70,28.2445733266518,31.2213856991815,44.1296323213758,-82.5768141370349
4446,2011-02-04 15:09:57,35,78,30.0094696316991,36.5171281976773,41.4586169735412,-90.7997801310134
4034,2011-02-04 15:35:04,47,35,29.477148845506,33.1514674786582,39.7281713200675,-77.749048282415
4755,2011-02-04 15:52:55,73,14,30.5754476767397,34.5523384725745,36.2265162190208,-81.5958065099128
4201,2011-02-04 16:13:17,78,97,24.6823439947619,27.4232454897196,47.1007044823674,-88.8983607763191
4295,2011-02-04 16:19:43,57,51,30.6827824671643,34.4175768635478,41.8232961399121,-79.0035715696089
4728,2011-02-04 16:19:48,90,72,30.3558091181667,27.0083605092408,41.4476757488205,-88.6027124815824
4194,2011-02-04 17:05:31,94,72,23.6250637718313,32.2630894697512,44.6666597587639,-81.8332619588459
4003,2011-02-04 17:09:16,22,31,29.1582228281873,31.7331563457648,36.2024475514114,-80.6085174114441
4590,2011-02-04 17:22:24,8,47,29.7510765778131,27.8736300040964,44.2046012334953,-86.9581669853499
4158,2011-02-04 17:47:12,64,2,23.9460646584415,36.1137376153909,47.6739277256889,-86.2374998420035
4372,2011-02-04 18:37:41,11,93,30.7295783747299,32.76169825818,41.6611313795896,-78.1679281153964
4422,2011-02-04 19:09:58,30,9,27.0755555530257,30.9168626928082,43.9835977329818,-79.008206161576
4225,2011-02-04 19:20:45,51,68,29.2577909371154,34.4391383111611,37.3246708657606,-89.7463841576504
4354,2011-02-04 20:00:04,88,63,22.2987229927987,34.582150258707,47.6622325470801,-89.4896008036644
2006,2011-02-04 20:07:28,53,27,22.3995983827009,34.5229085033884,46.9841465214153,-90.2391122779843
2206,2011-02-04 20:07:28,53,27,22.3995983827009,34.5229085033884,45.4709120351047,-77.2564182982425
2406,2011-02-04 20:07:28,53,27,22.3995983827009,34.5229085033884,35.6886511831679,-77.309628160375
2606,2011-02-04 20:07:28,53,27,22.3995983827009,34.5229085033884,37.8236939633286,-89.4122395141096
2806,2011-02-04 20:07:28,53,27,22.3995983827009,34.5229085033884,47.4009506585366,-82.7694084946005
3006,2011-02-04 20:07:28,53,27,22.3995983827009,34.5229085033884,41.2517006603048,-89.6186630982859
3206,2011-02-04 20:07:28,53,27,22.3995983827009,34.5229085033884,38.1188117798241,-81.6768438307031
3406,2011-02-04 20:07:28,53,27,22.3995983827009,34.5229085033884,45.2138462721141,-82.9738698735019
3606,2011-02-04 20:07:28,53,27,22.3995983827009,34.5229085033884,38.8144837456416,-83.7799166834925
3806,2011-02-04 20:07:28,53,27,22.3995983827009,34.5229085033884,48.1277847397917,-90.8308534321653
4325,2011-02-04 21:06:55,11,37,30.723812504375,27.9490478373841,46.1479618222308,-83.656696351909
4692,2011-02-04 22:53:22,74,67,26.8834336931706,35.2073067287614,43.6651240908961,-79.8925250830689
4904,2011-02-04 23:06:52,75,48,24.7909320277448,29.4469562927494,42.2771583596486,-84.4833526432181
4980,2011-02-04 23:17:03,83,89,28.4081993565641,26.0104684151419,45.3790172134062,-82.2281087877387
2185,2011-02-04 23:37:24,62,49,25.3979628191499,29.4856836458601,38.0350152350123,-83.0555800938201
2385,2011-02-04 23:37:24,62,49,25.3979628191499,29.4856836458601,38.6030184545106,-83.255795980819
2585,2011-02-04 23:37:24,62,49,25.3979628191499,29.4856836458601,41.6202503708953,-90.3122804108176
2785,2011-02-04 23:37:24,62,49,25.3979628191499,29.4856836458601,45.2370744102004,-89.9560267049948
2985,2011-02-04 23:37:24,62,49,25.3979628191499,29.4856836458601,37.7768931537299,-85.7683225350653
3185,2011-02-04 23:37:24,62,49,25.3979628191499,29.4856836458601,44.575666260622,-91.0594569442765
3385,2011-02-04 23:37:24,62,49,25.3979628191499,29.4856836458601,47.5474495191754,-91.9130843988247
3585,2011-02-04 23:37:24,62,49,25.3979628191499,29.4856836458601,38.014598641444,-87.107509327461
3785,2011-02-04 23:37:24,62,49,25.3979628191499,29.4856836458601,41.5436267761725,-78.6671951198149
3985,2011-02-04 23:37:24,62,49,25.3979628191499,29.4856836458601,35.5911972040248,-82.1790856169461
4969,2011-02-04 23:46:24,33,40,27.9952201242044,25.2631799109215,46.1336699200994,-78.5564774380721
4345,2011-02-05 00:02:24,16,45,28.7703540545079,36.3753185752396,44.0475931417539,-83.5808283010865
4935,2011-02-05 00:33:19,3,59,23.5341307431599,25.772911009538,44.6929713733111,-88.7524193299537
4680,2011-02-05 00:40:03,49,15,28.2718987747423,31.7501883235479,38.0948628232947,-82.6876982706602
4027,2011-02-05 00:45:12,33,90,26.4177851961997,36.305081145001,46.3835548736964,-90.7235569333402
2087,2011-02-05 01:21:41,22,2,23.6208161757613,29.4388388340812,38.8387901402671,-83.9339505708815
2287,2011-02-05 01:21:41,22,2,23.6208161757613,29.4388388340812,47.7736738725919,-89.5015541133952
2487,2011-02-05 01:21:41,22,2,23.6208161757613,29.4388388340812,43.3725328282014,-92.2084400598875
2687,2011-02-05 01:21:41,22,2,23.6208161757613,29.4388388340812,40.3555223993517,-77.908779543729
2887,2011-02-05 01:21:41,22,2,23.6208161757613,29.4388388340812,37.1701428531315,-83.4375793076395
3087,2011-02-05 01:21:41,22,2,23.6208161757613,29.4388388340812,48.2410597951964,-79.074461769223
3287,2011-02-05 01:21:41,22,2,23.6208161757613,29.4388388340812,46.1525257851997,-82.2716340298561
3487,2011-02-05 01:21:41,22,2,23.6208161757613,29.4388388340812,38.3179036374319,-88.6005742259595
3687,2011-02-05 01:21:41,22,2,23.6208161757613,29.4388388340812,44.3985736355594,-87.1426248829663
3887,2011-02-05 01:21:41,22,2,23.6208161757613,29.4388388340812,36.0135361409103,-78.9777466152934
4258,2011-02-05 01:26:11,85,76,29.081525118813,26.1038825443763,40.2248272936832,-92.5091169762828
2161,2011-02-05 02:27:44,16,57,22.2229696076116,29.0976855357738,47.1591265561255,-92.5579147243935
2361,2011-02-05 02:27:44,16,57,22.2229696076116,29.0976855357738,47.0504203241304,-82.0431300158019
2561,2011-02-05 02:27:44,16,57,22.2229696076116,29.0976855357738,40.1889366445182,-88.5756811124203
2761,2011-02-05 02:27:44,16,57,22.2229696076116,29.0976855357738,46.8996334545804,-82.5011755474941
2961,2011-02-05 02:27:44,16,57,22.2229696076116,29.0976855357738,47.0198228673744,-82.3284485287502
3161,2011-02-05 02:27:44,16,57,22.2229696076116,29.0976855357738,44.5849969103902,-78.9625949591741
3361,2011-02-05 02:27:44,16,57,22.2229696076116,29.0976855357738,39.4142234570582,-91.9656451909785
3561,2011-02-05 02:27:44,16,57,22.2229696076116,29.0976855357738,46.3679319197194,-88.5295282052165
3761,2011-02-05 02:27:44,16,57,22.2229696076116,29.0976855357738,43.388398098412,-82.7530307920559
3961,2011-02-05 02:27:44,16,57,22.2229696076116,29.0976855357738,40.978233113979,-89.7672799050568
2050,2011-02-05 02:33:29,73,39,25.154684635178,32.0658865926996,36.6693116161831,-87.1035498010153
2250,2011-02-05 02:33:29,73,39,25.154684635178,32.0658865926996,47.0548336165229,-91.8400886797887
2450,2011-02-05 02:33:29,73,39,25.154684635178,32.0658865926996,46.2657890054161,-79.5898297143901
2650,2011-02-05 02:33:29,73,39,25.154684635178,32.0658865926996,38.700352389709,-85.4804753987077
2850,2011-02-05 02:33:29,73,39,25.154684635178,32.0658865926996,41.6114035245146,-81.1447475963175
3050,2011-02-05 02:33:29,73,39,25.154684635178,32.0658865926996,36.1085598843434,-82.2552605578805
3250,2011-02-05 02:33:29,73,39,25.154684635178,32.0658865926996,47.0694759480998,-77.8701001539963
3450,2011-02-05 02:33:29,73,39,25.154684635178,32.0658865926996,45.4043527146367,-91.3765058150032
3650,2011-02-05 02:33:29,73,39,25.154684635178,32.0658865926996,36.9383310395272,-90.7158361738826
3850,2011-02-05 02:33:29,73,39,25.154684635178,32.0658865926996,39.7959478064328,-88.5861233157847
2024,2011-02-05 02:34:01,83,55,29.6174521735813,36.0701766849285,42.2557689598356,-92.5931210053203
2224,2011-02-05 02:34:01,83,55,29.6174521735813,36.0701766849285,36.9958650519202,-90.2705670692473
2424,2011-02-05 02:34:01,83,55,29.6174521735813,36.0701766849285,40.9504039416622,-81.831721274717
2624,2011-02-05 02:34:01,83,55,29.6174521735813,36.0701766849285,38.4143380952397,-82.9873487742272
2824,2011-02-05 02:34:01,83,55,29.6174521735813,36.0701766849285,42.0355533838991,-90.34581286422
3024,2011-02-05 02:34:01,83,55,29.6174521735813,36.0701766849285,44.1214226365332,-82.250260572248
3224,2011-02-05 02:34:01,83,55,29.6174521735813,36.0701766849285,45.0710094745385,-77.8554053305104
3424,2011-02-05 02:34:01,83,55,29.6174521735813,36.0701766849285,37.7220964231306,-81.1254553722023
3624,2011-02-05 02:34:01,83,55,29.6174521735813,36.0701766849285,35.5709290465247,-86.3985858380016
3824,2011-02-05 02:34:01,83,55,29.6174521735813,36.0701766849285,41.0668645982578,-80.2533513385501
17,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,39.781686367583,-81.6091180785945
37,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,43.5134468730773,-84.869462499553
57,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,42.4086391646321,-86.6580946563837
77,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,40.7039674321443,-86.0473618839209
97,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,35.5544895909223,-78.7956240207443
117,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,47.7645313129368,-79.9819582288382
137,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,42.1651981905786,-87.4734386053868
157,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,41.9962696694733,-91.7368664362392
177,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,40.8097986071933,-86.3774443445204
197,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,39.085670044018,-89.1649127604379
217,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,41.7751270376918,-79.9500140969308
237,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,45.4749244998748,-91.4526322528987
257,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,38.2542885080529,-78.7503677732237
277,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,44.1949339219341,-81.7674136050407
297,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,43.2027162210742,-91.0513567085744
317,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,41.724003628995,-88.0727882966628
337,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,43.0001202816741,-81.7724913418669
357,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,35.8734538447109,-85.5729837153858
377,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,48.2606028008486,-90.6980674761862
397,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,39.4972673979329,-86.1494604767521
417,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,41.0810291395858,-79.3810299557933
437,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,39.8511820229173,-88.7512261428794
457,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,46.6969730195683,-89.5968356984503
477,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,40.2813755242737,-80.5746388265048
497,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,48.12863989995,-77.9766648114703
517,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,43.4558852329167,-81.3108448425624
537,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,38.8947478566045,-88.8046808274607
557,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,43.3585572153124,-88.6443017385354
577,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,38.5528686225784,-84.7937337568763
597,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,41.0939064408392,-89.9472376037133
617,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,40.334990498996,-91.9695334497224
637,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,38.6497972765485,-84.8724751826395
657,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,44.2045110579905,-83.347100461559
677,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,47.1356438906036,-83.5434910050397
697,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,40.2625045754725,-86.1361114487
717,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,37.553034401718,-87.454227819725
737,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,45.7229700926182,-86.623715781305
757,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,39.7499439919734,-81.044397365813
777,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,47.5738986592268,-90.1395312830042
797,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,38.1622993870261,-81.4346809682363
817,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,41.0621755182399,-83.0643458907515
837,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,43.4164581401163,-78.1248613249744
857,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,42.417314638103,-89.8776241738879
877,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,36.2031678119979,-77.2878718688705
897,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,37.1446053831803,-78.1483151395362
917,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,37.0436508604729,-83.5415119028432
937,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,38.7338517082634,-79.6169618601973
957,2011-02-05 02:36:21,55,21,28.5286284675828,32.8568925821276,40.6158115066884,-85.664361216906
